TS_2d_1_11_5_27_3_scan_b3631gd
Calculated at [      ] level of theory      

30               !Number of atoms in the molecule

0, 41, 10.0       ! Minumum angle, No. of Points and Stepsize (in degrees)

12.011
1.008
1.008
1.008
12.011
12.011
1.008
1.008
1.008
12.011
12.011
12.011
12.011
12.011
12.011
1.008
1.008
1.008
1.008
1.008
1.008
1.008
1.008
1.008
1.008
1.008
1.008
15.999
15.999
1.008

0.0 0.0 0.0 
0.0 0.0 1.093261 
1.034819 0.0 -0.344674 
-0.501759 -0.905841 -0.353749 
-0.743931 1.237466 -0.515833 
-2.21058 1.308202 -0.095065 
-2.668269 2.199776 -0.523464 
-2.258038 1.394282 0.994839 
-2.771738 0.422057 -0.398026 
-0.658197 1.09665 -2.297848 
-1.345654 -0.011983 -2.84729 
-2.779156 -0.020081 -3.258942 
-2.999474 -0.44591 -4.736807 
-4.495954 -0.620354 -5.023653 
-2.35992 0.548674 -5.71335 
0.423976 1.067063 -2.411388 
-1.061403 2.076152 -2.543265 
-0.814635 -0.957264 -2.950196 
-3.33745 -0.729812 -2.629804 
-3.226836 0.966408 -3.096665 
-2.512001 -1.4204 -4.872528 
-2.500573 0.224977 -6.748479 
-2.812684 1.540693 -5.609951 
-1.28661 0.654092 -5.536236 
-4.948521 -1.361563 -4.358511 
-5.032508 0.324487 -4.886639 
-4.661453 -0.948622 -6.053631 
-0.039337 2.315393 -0.200545 
-0.671783 3.714387 -1.16923 
-0.181157 4.311186 -0.588979 

0.0 0.0 0.0 
0.0 0.0 1.093261 
1.034819 0.0 -0.344674 
-0.501759 -0.905841 -0.353749 
-0.743931 1.237466 -0.515833 
-2.21058 1.308202 -0.095065 
-2.668269 2.199776 -0.523464 
-2.258038 1.394282 0.994839 
-2.771738 0.422057 -0.398026 
-0.658197 1.09665 -2.297848 
-1.518958 0.12758 -2.866656 
-2.926209 0.370487 -3.29688 
-3.19553 -0.00027 -4.781455 
-4.695353 0.088806 -5.089285 
-2.379702 0.875636 -5.740139 
0.404092 0.881139 -2.397653 
-0.882451 2.132854 -2.539136 
-1.157902 -0.894545 -2.971667 
-3.607772 -0.236447 -2.681795 
-3.198922 1.418358 -3.131036 
-2.881936 -1.043396 -4.920117 
-2.559282 0.588534 -6.780032 
-2.655618 1.930254 -5.633178 
-1.306988 0.792553 -5.548158 
-5.27875 -0.567675 -4.437133 
-5.062427 1.111211 -4.950246 
-4.900265 -0.198537 -6.124392 
-0.039337 2.315393 -0.200545 
-0.671783 3.714387 -1.16923 
-0.181157 4.311186 -0.588979 

0.0 0.0 0.0 
0.0 0.0 1.093261 
1.034819 0.0 -0.344674 
-0.501759 -0.905841 -0.353749 
-0.743931 1.237466 -0.515833 
-2.21058 1.308202 -0.095065 
-2.668269 2.199776 -0.523464 
-2.258038 1.394282 0.994839 
-2.771738 0.422057 -0.398026 
-0.658197 1.09665 -2.297848 
-1.665233 0.295149 -2.886935 
-3.002977 0.780864 -3.333002 
-3.310941 0.47287 -4.824395 
-4.768205 0.822217 -5.150745 
-2.342283 1.201276 -5.764071 
