TS236_1_relax
Calculated at [      ] level of theory      

12               !Number of atoms in the molecule

0, 37, 10.0       ! Minumum angle, No. of Points and Stepsize (in degrees)

12.01
1.008
1.008
1.008
12.01
1.008
1.008
12.01
1.008
1.008
16.0
16.0

-1.778883 -0.953482 0.168686 
-0.945868 -1.6239 -0.063051 
-2.679392 -1.339578 -0.319726 
-1.944591 -0.980665 1.251983 
-1.466016 0.469343 -0.304917 
-1.346172 0.501946 -1.396876 
-2.329042 1.130821 -0.096406 
-0.269453 1.072112 0.330923 
0.097713 2.031293 -0.021845 
0.00425 0.802565 1.347128 
1.439132 -0.13376 -0.530418 
2.326619 -0.395085 0.320199 

-1.848152 -0.944686 0.198612 
-1.02762 -1.658552 0.073767 
-2.717191 -1.323105 -0.349121 
-2.109245 -0.909967 1.262621 
-1.436252 0.43867 -0.312434 
-1.226237 0.411874 -1.392032 
-2.281927 1.144414 -0.211052 
-0.262709 1.020109 0.384499 
0.092096 2.006243 0.10073 
0.010937 0.684 1.380398 
1.460105 -0.064676 -0.60061 
2.454494 -0.222715 0.150298 

-1.922513 -0.933041 0.225129 
-1.133012 -1.69165 0.198415 
-2.765205 -1.299725 -0.36976 
-2.261221 -0.831951 1.262563 
-1.405424 0.402053 -0.317938 
-1.121442 0.307948 -1.377936 
-2.217024 1.151419 -0.315114 
-0.248428 0.958079 0.427935 
0.087968 1.968457 0.217779 
0.035713 0.553657 1.394835 
1.496828 0.018764 -0.661578 
2.562058 -0.022401 0.001348 

-1.996833 -0.91614 0.248685 
-1.252312 -1.717377 0.311986 
-2.817955 -1.268668 -0.383827 
-2.396393 -0.744493 1.254568 
-1.372731 0.361024 -0.32297 
-1.026464 0.189141 -1.355644 
-2.137251 1.150241 -0.415711 
-0.228785 0.88912 0.465201 
0.084801 1.919951 0.336757 
0.073404 0.41261 1.392803 
1.535341 0.105618 -0.71346 
2.643477 0.200583 -0.132709 

-2.064474 -0.893809 0.270216 
-1.370172 -1.72844 0.41877 
-2.865236 -1.237159 -0.39285 
-2.511737 -0.648822 1.239984 
-1.340518 0.318485 -0.32921 
-0.94904 0.06193 -1.328646 
-2.05071 1.13962 -0.50924 
-0.205997 0.818776 0.492667 
0.074269 1.866172 0.458271 
0.126831 0.267132 1.366527 
1.572472 0.207418 -0.763731 
2.69261 0.410307 -0.237078 

-2.127461 -0.864892 0.289111 
-1.490009 -1.726526 0.517576 
-2.911392 -1.199774 -0.398096 
-2.608838 -0.544162 1.219524 
-1.30583 0.272926 -0.33646 
-0.882251 -0.073538 -1.295251 
-1.954226 1.119808 -0.598439 
-0.179749 0.74312 0.515535 
0.063694 1.797905 0.582888 
0.185523 0.11991 1.326155 
1.602511 0.306422 -0.806616 
2.716328 0.630411 -0.330249 

-2.182694 -0.831832 0.306266 
-1.606797 -1.716148 0.601462 
-2.960066 -1.154485 -0.39431 
-2.676801 -0.435952 1.200223 
-1.271655 0.223437 -0.347264 
-0.834768 -0.210777 -1.262808 
-1.857176 1.089042 -0.679762 
-0.150904 0.664923 0.526558 
0.049252 1.717132 0.697006 
0.250718 -0.019213 1.268256 
1.631146 0.414108 -0.84334 
2.718046 0.841376 -0.386609 

-2.232075 -0.793115 0.322562 
-1.723871 -1.69459 0.682584 
-3.008676 -1.102471 -0.385095 
-2.723849 -0.317148 1.177849 
-1.235246 0.165676 -0.360828 
-0.80026 -0.35405 -1.230268 
-1.75486 1.044592 -0.757977 
-0.118628 0.580529 0.529738 
0.040815 1.621246 0.790748 
0.313697 -0.1485 1.209242 
1.659138 0.510391 -0.86664 
2.692116 1.069052 -0.426237 

-2.272349 -0.750507 0.335766 
-1.83323 -1.665532 0.748356 
-3.055089 -1.040196 -0.373615 
-2.745747 -0.2016 1.156875 
-1.199997 0.106308 -0.374708 
-0.783754 -0.48688 -1.203457 
-1.655639 0.996031 -0.821867 
-0.083282 0.490725 0.527694 
0.037978 1.511726 0.874201 
0.378401 -0.274631 1.145447 
1.679917 0.609862 -0.883752 
2.641089 1.286306 -0.445259 

-2.305311 -0.701621 0.344779 
-1.942197 -1.625848 0.807337 
-3.096223 -0.965422 -0.365782 
-2.74865 -0.080433 1.130335 
-1.161384 0.041013 -0.386889 
-0.774935 -0.618236 -1.177408 
-1.548666 0.939674 -0.878143 
-0.043251 0.390777 0.526342 
0.048392 1.387923 0.945081 
0.439831 -0.402999 1.089779 
1.699925 0.691743 -0.882914 
2.540767 1.52504 -0.466837 

-2.328103 -0.645881 0.349645 
-2.046322 -1.57413 0.858379 
-3.12809 -0.877775 -0.362006 
-2.730076 0.04404 1.099177 
-1.11977 -0.027658 -0.397302 
-0.773238 -0.746189 -1.151956 
-1.435798 0.876822 -0.92779 
0.000689 0.284118 0.52589 
0.067969 1.255122 1.007016 
0.500411 -0.532537 1.040212 
1.721347 0.761223 -0.862249 
2.379281 1.764456 -0.493338 

-2.274034 -0.536591 0.228642 
-2.131349 -1.565725 0.575216 
-2.995366 -0.552776 -0.595514 
-2.709984 0.040804 1.050621 
-0.941183 0.088069 -0.25265 
-0.549996 -0.483009 -1.104201 
-1.130467 1.104326 -0.618402 
0.081472 0.134738 0.811515 
0.056522 0.920366 1.560869 
0.617222 -0.768429 1.089994 
1.727613 1.061668 -0.431963 
1.357849 1.13817 -1.628448 

-2.290611 -0.478761 0.234283 
-2.251515 -1.475832 0.684526 
-3.000129 -0.509479 -0.59963 
-2.680533 0.217365 0.985091 
-0.89745 -0.04051 -0.276029 
