TS_3e_35_7_4_8_1_scan_b3631gd
Calculated at [      ] level of theory      

30               !Number of atoms in the molecule

0, 41, 10.0       ! Minumum angle, No. of Points and Stepsize (in degrees)

12.011
1.008
1.008
12.011
12.011
1.008
1.008
12.011
1.008
12.011
1.008
1.008
12.011
12.011
1.008
1.008
1.008
15.999
15.999
1.008
1.008
12.011
1.008
1.008
1.008
12.011
1.008
1.008
1.008
1.008

-3.232899 -1.151315 -0.553276 
-2.804292 -2.158161 -0.465257 
-4.218457 -1.173934 -0.074294 
-2.334215 -0.092276 0.101748 
-2.152914 -0.348567 1.603848 
-1.495973 0.403865 2.051695 
-3.118868 -0.305731 2.12035 
-1.004199 0.034385 -0.659837 
-1.223365 0.272617 -1.707621 
-0.005855 -1.135413 -0.523901 
-0.443051 -2.020523 -0.046931 
0.386359 -1.439638 -1.500559 
1.069338 -0.485214 0.311246 
2.426796 -0.153049 -0.226678 
2.312597 0.095803 -1.290864 
-3.385977 -0.945255 -1.619665 
-1.72358 -1.339024 1.804507 
-0.152495 1.08466 -0.126909 
-0.961841 2.4787 -0.591302 
-0.931631 2.882374 0.293883 
-2.817681 0.885266 -0.014963 
3.031631 1.063035 0.491017 
3.156547 0.864452 1.563478 
4.018409 1.30653 0.080403 
2.382395 1.935736 0.376725 
3.359156 -1.384154 -0.126048 
2.945886 -2.248513 -0.658547 
4.340224 -1.157672 -0.56088 
3.514104 -1.674434 0.920327 
0.971864 -0.542705 1.394291 

-3.126901 -1.226133 -0.659328 
-2.710158 -2.207075 -0.397901 
-4.18045 -1.228135 -0.357667 
-2.371057 -0.080086 0.02855 
-2.414611 -0.186754 1.558604 
-1.888913 0.653102 2.021608 
-3.451333 -0.18138 1.914676 
-0.939258 0.03508 -0.523606 
-0.998975 0.313539 -1.583913 
-0.012935 -1.184694 -0.316692 
-0.486407 -1.968908 0.283129 
0.298278 -1.630279 -1.26877 
1.141179 -0.541512 0.41327 
2.419244 -0.164792 -0.271795 
2.178609 0.095322 -1.312241 
-3.095322 -1.129552 -1.7518 
-1.951804 -1.114403 1.920877 
-0.128549 1.030508 0.153462 
-0.899609 2.459993 -0.249023 
-0.870933 2.816946 0.656004 
-2.863633 0.860775 -0.243884 
3.071447 1.05788 0.391264 
3.316876 0.850434 1.441097 
4.00209 1.328902 -0.120773 
2.393227 1.915108 0.359375 
3.388391 -1.37071 -0.299321 
2.938115 -2.240662 -0.791216 
4.305196 -1.113105 -0.843402 
3.673367 -1.667827 0.717356 
1.172842 -0.629738 1.498048 

-2.998674 -1.290871 -0.737296 
-2.64219 -2.236341 -0.310481 
-4.088836 -1.272592 -0.627035 
-2.370801 -0.072401 -0.04387 
-2.665667 -0.029383 1.460662 
-2.279538 0.893343 1.899004 
-3.747068 -0.06895 1.637063 
-0.866825 0.021665 -0.363997 
-0.75729 0.344042 -1.409351 
-0.013498 -1.236709 -0.107945 
-0.499819 -1.918442 0.59681 
0.200459 -1.794599 -1.02846 
1.21246 -0.608085 0.508124 
2.388234 -0.177204 -0.315536 
2.023651 0.084283 -1.319129 
-2.775758 -1.302999 -1.811748 
-2.216574 -0.876274 1.996673 
-0.116907 0.944248 0.463831 
-0.872799 2.407515 0.145063 
-0.698742 2.765283 1.03318 
-2.826262 0.826106 -0.476622 
3.072756 1.060672 0.284538 
3.441192 0.852105 1.297532 
3.931023 1.366251 -0.325343 
2.367926 1.894794 0.339621 
3.386974 -1.349063 -0.469393 
2.911248 -2.231413 -0.912831 
4.223987 -1.057076 -1.115128 
3.799842 -1.641568 0.50388 
1.385509 -0.744492 1.574169 

-2.965916 -1.372915 -0.667168 
-2.636237 -2.270516 -0.130703 
-4.06021 -1.345289 -0.615966 
-2.375375 -0.088115 -0.067011 
-2.733767 0.101272 1.412512 
-2.403106 1.081443 1.759112 
-3.81938 0.031069 1.550643 
-0.857296 0.019937 -0.340794 
-0.723255 0.394288 -1.365681 
-0.008535 -1.252571 -0.14806 
-0.489378 -1.961935 0.532578 
0.194885 -1.771011 -1.09359 
1.222312 -0.654222 0.488588 
2.386476 -0.170308 -0.321983 
2.010281 0.139622 -1.307268 
-2.68873 -1.49203 -1.722353 
-2.271498 -0.663662 2.050976 
-0.116976 0.896537 0.540697 
-0.840684 2.382243 0.245388 
-0.630934 2.732376 1.128933 
-2.833346 0.75544 -0.59866 
3.066978 1.040813 0.334679 
3.442442 0.785273 1.334186 
3.919765 1.380897 -0.264471 
2.357668 1.866942 0.434153 
3.393328 -1.324016 -0.544663 
2.921301 -2.186303 -1.029528 
4.222467 -0.991349 -1.180816 
3.816818 -1.662939 0.408821 
1.407917 -0.849126 1.543435 

-2.952546 -1.461841 -0.546197 
-2.639934 -2.287607 0.10346 
-4.047945 -1.433989 -0.531832 
-2.387479 -0.110448 -0.081894 
-2.778464 0.225958 1.363801 
